600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,635,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,600,636,30,29,4.00
600,634,601,637,29,29,4.00
600,634,602,640,29,28,4.00
600,634,602,639,29,28,4.00
600,634,604,642,29,28,4.00
600,634,604,643,29,27,4.00
600,634,604,643,29,27,4.00
600,634,604,644,29,27,4.00
600,634,603,643,29,27,4.00
600,634,601,642,29,28,4.00
600,634,599,641,30,28,4.00
600,634,597,640,30,28,4.00
600,634,595,640,31,28,4.00
600,634,593,640,31,28,4.00
600,634,589,640,32,28,4.00
600,634,585,639,33,28,4.00
600,634,586,640,33,28,4.00
600,634,590,641,32,28,4.00
600,634,591,642,32,28,4.00
600,634,593,641,31,28,4.00
600,634,592,641,32,28,4.00
600,634,592,642,32,28,4.00
600,634,589,643,32,27,4.00
600,634,584,645,34,27,4.00
600,634,585,644,33,27,4.00
600,634,591,641,32,28,4.00
600,634,595,640,31,28,4.00
600,634,596,640,31,28,4.00
600,634,598,640,30,28,4.00
600,634,597,641,30,28,4.00
600,634,598,643,30,27,4.00
600,634,596,642,31,28,4.00
600,634,595,641,31,28,4.00
600,634,595,641,31,28,4.00
600,634,596,642,31,28,4.00
600,634,596,643,31,27,4.00
600,634,595,644,31,27,4.00
600,634,594,645,31,27,4.00
600,634,594,644,31,27,4.00
600,634,595,642,31,28,4.00
600,634,596,642,31,28,4.00
600,634,597,644,30,27,4.00
600,634,597,643,30,27,4.00
600,634,596,641,31,28,4.00
600,634,595,640,31,28,4.00
600,634,594,639,31,28,4.00
600,634,594,639,31,28,4.00
600,634,594,639,31,28,4.00
600,634,595,639,31,28,4.00
600,634,595,639,31,28,4.00
600,634,595,640,31,28,4.00
600,634,595,640,31,28,4.00
600,634,594,639,31,28,4.00
600,634,593,638,31,29,4.00
600,634,593,638,31,29,4.00
600,634,594,638,31,29,4.00
600,634,594,640,31,28,4.00
600,634,594,640,31,28,4.00
600,634,593,639,31,28,4.00
600,634,592,638,32,29,4.00
600,634,592,638,32,29,4.00
600,634,592,638,32,29,4.00
600,634,592,638,32,29,4.00
600,634,592,638,32,29,4.00
600,634,592,638,32,29,4.00
600,634,592,637,32,29,4.00
600,634,592,637,32,29,4.00
600,634,592,636,32,29,4.00
600,634,591,636,32,29,4.00
600,634,591,636,32,29,4.00
600,634,590,636,32,29,4.00
600,634,589,636,32,29,4.00
600,634,590,636,32,29,4.00
600,634,590,636,32,29,4.00
600,634,590,635,32,29,4.00
600,634,590,636,32,29,4.00
600,634,590,635,32,29,4.00
600,634,590,635,32,29,4.00
600,634,590,635,32,29,4.00
600,634,590,635,32,29,4.00
600,634,590,635,32,29,4.00
600,634,590,635,32,29,4.00
600,634,590,637,32,29,4.00
600,634,591,637,32,29,4.00
600,634,591,637,32,29,4.00
600,634,591,637,32,29,4.00
600,634,590,636,32,29,4.00
600,634,591,636,32,29,4.00
600,634,591,636,32,29,4.00
600,634,592,637,32,29,4.00
600,634,591,636,32,29,4.00
600,634,591,636,32,29,4.00
600,634,590,636,32,29,4.00
600,634,590,635,32,29,4.00
600,634,589,634,32,30,4.00
600,634,590,635,32,29,4.00
600,634,590,635,32,29,4.00
600,634,590,636,32,29,4.00
600,634,589,636,32,29,4.00
600,634,589,635,32,29,4.00
600,634,589,635,32,29,4.00
600,634,589,635,32,29,4.00
600,634,589,635,32,29,4.00
600,634,590,636,32,29,4.00
600,634,590,636,32,29,4.00
600,634,589,636,32,29,4.00
600,634,589,636,32,29,4.00
600,634,589,636,32,29,4.00
600,634,589,636,32,29,4.00
600,634,590,638,32,29,4.00
600,634,590,639,32,28,4.00
600,634,590,638,32,29,4.00
600,634,590,638,32,29,4.00
600,634,591,638,32,29,4.00
600,634,592,638,32,29,4.00
600,634,592,639,32,28,4.00
600,634,591,638,32,29,4.00
600,634,591,638,32,29,4.00
600,634,591,638,32,29,4.00
600,634,591,638,32,29,4.00
600,634,591,638,32,29,4.00
600,634,592,639,32,28,4.00
600,634,591,638,32,29,4.00
600,634,592,639,32,28,4.00
600,634,592,639,32,28,4.00
600,634,591,638,32,29,4.00
600,634,591,638,32,29,4.00
600,634,591,638,32,29,4.00
600,634,591,637,32,29,4.00
600,634,591,637,32,29,4.00
600,634,590,637,32,29,4.00
600,634,590,637,32,29,4.00
600,634,590,637,32,29,4.00
600,634,591,637,32,29,4.00
600,634,590,636,32,29,4.00
600,634,590,637,32,29,4.00
600,634,590,637,32,29,4.00
600,634,591,638,32,29,4.00
600,634,590,638,32,29,4.00
600,634,590,637,32,29,4.00
600,634,590,638,32,29,4.00
600,634,581,630,34,31,4.00
600,634,593,645,31,27,4.00
600,634,622,641,24,28,4.00
600,634,665,616,13,34,4.00
600,634,649,619,17,33,4.00
600,634,626,627,23,31,4.00
600,634,560,655,40,24,4.00
600,634,529,716,47,9,4.00
600,634,545,706,43,12,4.00
600,634,615,679,26,18,4.00
600,634,739,582,0,43,4.00
600,634,794,577,0,44,4.00
600,634,764,611,0,35,4.00
600,634,650,613,17,35,4.00
600,634,466,695,63,14,4.00
600,634,413,828,76,0,4.00
600,634,432,840,72,0,4.00
600,634,521,755,49,0,4.00
600,634,644,638,19,29,4.00
600,634,804,650,0,26,4.00
600,634,834,616,0,34,4.00
600,634,827,586,0,42,4.00
600,634,785,590,0,41,4.00
600,634,719,624,0,32,4.00
600,634,551,682,42,18,4.00
600,634,512,826,52,0,4.00
600,634,488,828,58,0,4.00
600,634,542,772,44,0,4.00
600,634,577,645,35,27,4.00
600,634,754,607,0,36,4.00
600,634,836,616,0,34,4.00
600,634,841,589,0,41,4.00
600,634,793,597,0,39,4.00
600,634,715,642,1,28,4.00
600,634,561,712,39,10,4.00
600,634,521,848,49,0,4.00
600,634,522,877,49,0,4.00
600,634,528,831,48,0,4.00
600,634,631,700,22,13,4.00
600,634,781,664,0,22,4.00
600,634,829,660,0,23,4.00
600,634,846,663,0,22,4.00
600,634,835,671,0,20,4.00
600,634,777,667,0,21,4.00
600,634,731,666,0,22,4.00
600,634,662,674,14,20,4.00
600,634,605,705,28,12,4.00
600,634,559,754,40,0,4.00
600,634,560,789,40,0,4.00
600,634,574,757,36,0,4.00
600,634,589,693,32,15,4.00
600,634,706,651,3,25,4.00
600,634,755,641,0,28,4.00
600,634,765,648,0,26,4.00
600,634,720,674,0,20,4.00
600,634,607,702,28,13,4.00
600,634,549,761,42,0,4.00
600,634,568,779,38,0,4.00
600,634,595,738,31,4,4.00
600,634,633,661,21,23,4.00
600,634,737,647,0,26,4.00
600,634,791,652,0,25,4.00
600,634,778,648,0,26,4.00
600,634,713,657,1,24,4.00
600,634,623,684,24,17,4.00
600,634,585,736,33,4,4.00
600,634,579,784,35,0,4.00
600,634,574,747,36,1,4.00
600,634,597,663,30,22,4.00
600,634,739,643,0,27,4.00
600,634,782,621,0,33,4.00
600,634,779,601,0,38,4.00
600,634,696,622,6,33,4.00
600,634,538,696,45,14,4.00
600,634,521,819,49,0,4.00
600,634,491,844,57,0,4.00
600,634,505,743,53,2,4.00
600,634,604,638,29,29,4.00
600,634,741,627,0,31,4.00
600,634,820,635,0,29,4.00
600,634,786,617,0,34,4.00
600,634,713,616,1,34,4.00
600,634,620,632,25,30,4.00
600,634,532,730,47,6,4.00
600,634,534,833,46,0,4.00
600,634,551,857,42,0,4.00
600,634,581,785,34,0,4.00
600,634,597,694,30,15,4.00
600,634,706,597,3,39,4.00
600,634,743,621,0,33,4.00
600,634,748,639,0,28,4.00
600,634,632,658,22,24,4.00
600,634,570,729,37,6,4.00
600,634,567,778,38,0,4.00
600,634,578,764,35,0,4.00
600,634,619,686,25,17,4.00
600,634,724,646,0,27,4.00
600,634,770,646,0,27,4.00
600,634,754,638,0,29,4.00
600,634,649,676,17,19,4.00
600,634,586,745,33,2,4.00
600,634,567,825,38,0,4.00
600,634,581,801,34,0,4.00
600,634,612,737,27,4,4.00
600,634,650,683,17,17,4.00
600,634,760,669,0,21,4.00
600,634,771,684,0,17,4.00
600,634,753,676,0,19,4.00
600,634,657,680,15,18,4.00
600,634,625,697,23,14,4.00
600,634,601,720,29,8,4.00
600,634,553,742,41,3,4.00
600,634,565,727,38,6,4.00
600,634,592,661,32,23,4.00
600,634,702,633,4,30,4.00
600,634,787,662,0,23,4.00
600,634,755,670,0,21,4.00
600,634,581,691,34,15,4.00
600,634,564,710,39,11,4.00
600,634,562,728,39,6,4.00
600,634,533,699,46,13,4.00
600,634,674,698,11,14,4.00
600,634,743,660,0,23,4.00
600,634,735,638,0,29,4.00
600,634,688,653,8,25,4.00
600,634,649,691,17,15,4.00
600,634,569,772,37,0,4.00
600,634,527,854,48,0,4.00
600,634,520,830,50,0,4.00
600,634,590,746,32,2,4.00
600,634,625,662,23,23,4.00
600,634,739,667,0,21,4.00
600,634,801,669,0,21,4.00
600,634,794,650,0,26,4.00
600,634,726,652,0,25,4.00
600,634,604,656,29,24,4.00
600,634,502,698,54,14,4.00
600,634,494,785,56,0,4.00
600,634,514,807,51,0,4.00
600,634,532,751,47,0,4.00
600,634,636,642,21,28,4.00
600,634,767,610,0,36,4.00
600,634,830,624,0,32,4.00
600,634,811,626,0,32,4.00
600,634,719,624,0,32,4.00
600,634,544,628,44,31,4.00
600,634,475,766,61,0,4.00
600,634,487,871,58,0,4.00
600,634,487,862,58,0,4.00
600,634,552,764,42,0,4.00
600,634,651,659,17,23,4.00
600,634,769,665,0,22,4.00
600,634,828,677,0,19,4.00
600,634,787,670,0,21,4.00
600,634,736,673,0,20,4.00
600,634,633,684,21,17,4.00
600,634,575,752,36,0,4.00
600,634,539,782,45,0,4.00
600,634,551,764,42,0,4.00
600,634,609,690,27,16,4.00
600,634,706,680,3,18,4.00
600,634,737,674,0,20,4.00
600,634,752,656,0,24,4.00
600,634,748,660,0,23,4.00
600,634,734,682,0,18,4.00
600,634,635,741,21,3,4.00
600,634,634,779,21,0,4.00
600,634,582,802,34,0,4.00
600,634,604,785,29,0,4.00
600,634,641,754,19,0,4.00
600,634,701,722,4,8,4.00
600,634,732,706,0,12,4.00
600,634,738,694,0,15,4.00
600,634,739,696,0,14,4.00
600,634,743,700,0,13,4.00
600,634,742,701,0,13,4.00
600,634,741,699,0,13,4.00
600,634,741,700,0,13,4.00
600,634,741,700,0,13,4.00
600,634,741,699,0,13,4.00
600,634,741,700,0,13,4.00
600,634,741,699,0,13,4.00
600,634,741,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,698,0,14,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,697,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,741,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,739,698,0,14,4.00
600,634,740,698,0,14,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,739,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,741,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,741,700,0,13,4.00
600,634,741,700,0,13,4.00
600,634,741,700,0,13,4.00
600,634,741,700,0,13,4.00
600,634,741,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,699,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,0,13,4.00
600,634,740,700,14,22,9.00
600,634,740,699,14,22,9.00
600,634,740,700,14,22,9.00
600,634,739,700,14,22,9.00
600,634,739,707,14,21,9.00
600,634,654,740,24,18,9.00
600,634,597,785,30,13,9.00
600,634,564,837,34,7,9.00
600,634,545,844,36,6,9.00
600,634,512,875,39,3,9.00
600,634,505,854,40,5,9.00
600,634,536,795,37,12,9.00
600,634,569,744,33,17,9.00
600,634,585,770,31,14,9.00
600,634,544,779,36,13,9.00
600,634,536,784,37,13,9.00
600,634,548,778,35,14,9.00
600,634,556,780,34,13,9.00
600,634,541,770,36,14,9.00
600,634,549,756,35,16,9.00
600,634,541,738,36,18,9.00
600,634,570,728,33,19,9.00
600,634,577,705,32,22,9.00
600,634,589,674,31,25,9.00
600,634,541,652,36,28,9.00
600,634,531,641,37,29,9.00
600,634,520,659,38,27,9.00
600,634,529,651,37,28,9.00
600,634,511,676,39,25,9.00
600,634,490,657,42,27,9.00
600,634,470,638,44,29,9.00
600,634,472,686,44,24,9.00
600,634,512,667,39,26,9.00
600,634,493,637,41,29,9.00
600,634,511,689,39,23,9.00
600,634,531,684,37,24,9.00
600,634,518,661,39,27,9.00
600,634,580,666,32,26,9.00
600,634,586,671,31,25,9.00
600,634,617,659,28,27,9.00
600,634,608,655,29,27,9.00
600,634,615,668,28,26,9.00
600,634,588,668,31,26,9.00
600,634,557,699,34,22,9.00
600,634,534,717,37,20,9.00
600,634,535,731,37,19,9.00
600,634,558,745,34,17,9.00
600,634,527,753,38,16,9.00
600,634,566,768,33,15,9.00
600,634,556,773,34,14,9.00
600,634,557,740,34,18,9.00
600,634,586,723,31,20,9.00
600,634,604,699,29,22,9.00
600,634,593,708,30,21,9.00
600,634,534,687,37,24,9.00
600,634,547,681,35,24,9.00
600,634,611,692,28,23,9.00
600,634,612,668,28,26,9.00
600,634,597,668,30,26,9.00
600,634,579,668,32,26,9.00
600,634,520,673,38,25,9.00
600,634,517,660,39,27,9.00
